Pixel;Week;RRS412;RRS443;RRS490;RRS555;KD490;ZEU;ZHL
4;week 42;0.00649234279990196;0.00599051825702190;0.00471605081111193;0.00205970602110028;0.0757854282855988;62.9588813781738;25.5440578460693
4;week 43;NaN;NaN;NaN;NaN;NaN;66.4542770385742;26.8614902496338
4;week 44;NaN;NaN;NaN;NaN;NaN;58.9917678833008;24.0936622619629
4;week 45;NaN;NaN;NaN;NaN;NaN;59.5914878845215;24.3576679229736
4;week 46;NaN;NaN;NaN;NaN;NaN;96.8336029052734;39.5969505310059
5;week 1;NaN;NaN;NaN;NaN;NaN;81.4441070556641;32.7227859497070
5;week 2;0.00659748632460833;0.00676609156653285;0.00493851397186518;0.00191805779468268;0.0679535940289497;80.7206573486328;32.5292167663574
5;week 3;0.00734828040003777;0.00515426322817802;0.00419014692306519;0.00196148175746202;0.0811270251870155;67.7696762084961;27.3413085937500
5;week 4;0.0119766322895885;0.00883234571665525;0.00599581561982632;0.00251207640394568;0.0718881264328957;83.8060226440430;33.8382797241211
5;week 5;NaN;NaN;NaN;NaN;NaN;69.7305984497070;28.0768623352051
5;week 6;0.00345085375010967;0.00439369631931186;0.00360267236828804;0.00136394007131457;0.0700137391686440;68.0832748413086;27.4681949615479
5;week 7;0.00234817364253104;0.00349197839386761;0.00300137349404395;0.00117688940372318;0.0763528645038605;65.2586288452148;26.4293708801270
5;week 8;0.00392297934740782;0.00426407810300589;0.00359037145972252;0.00156072329264134;0.0776239633560181;58.7652969360352;24.0442066192627
5;week 9;0.00574272125959396;0.00521332211792469;0.00429625203832984;0.00154229719191790;0.0650488436222076;70.5420150756836;28.3877525329590
5;week 10;0.00571286398917437;0.00571805937215686;0.00456439191475511;0.00183199346065521;0.0705989152193070;73.1271057128906;29.6889190673828
5;week 11;0.00317234802059829;0.00316640944220126;0.00309158116579056;0.00219889264553785;0.122785694897175;42.8900451660156;18.2869091033936
5;week 12;0.00352239329367876;0.00374122080393136;0.00340095139108598;0.00206959503702819;0.104913383722305;46.5089111328125;19.5825824737549
5;week 13;0.00350741087459028;0.00342297204770148;0.00331904529593885;0.00193255988415331;0.100935705006123;50.8709602355957;21.1766490936279
5;week 14;0.00330227497033775;0.00396717339754105;0.00351131800562143;0.00168038404081017;0.0841852724552155;48.6805877685547;20.3592052459717
5;week 15;NaN;NaN;NaN;NaN;NaN;58.2733612060547;23.8339996337891
5;week 16;0.00401059491559863;0.00423880573362112;0.00377605878748000;0.00198559439741075;0.0902716070413590;51.0371551513672;21.2359790802002
5;week 17;0.00279160169884563;0.00288114533759654;0.00293824239633977;0.00209601013921201;0.141060605645180;41.0521545410156;17.5606937408447
5;week 18;0.00303434347733855;0.00419618794694543;0.00408785277977586;0.00259902793914080;0.106974169611931;41.9388275146484;17.9223518371582
5;week 19;0.00321452412754297;0.00384616875089705;0.00379576859995723;0.00209689326584339;0.0945936590433121;48.2049827575684;20.2202396392822
5;week 20;0.00421489123255014;0.00443755835294724;0.00429225666448474;0.00196737074293196;0.0794384554028511;58.7604026794434;24.0298080444336
5;week 21;0.00358822220005095;0.00490392139181495;0.00436484115198255;0.00213609240017831;0.0837698057293892;59.5732917785645;24.3793926239014
5;week 22;0.00478289462625980;0.00526014342904091;0.00452750036492944;0.00185334566049278;0.0724172294139862;62.2760429382324;25.3120269775391
5;week 23;0.00385951320640743;0.00458785286173224;0.00420203479006887;0.00189932354260236;0.0788267701864243;54.4912071228027;22.4737968444824
5;week 24;0.00562012661248446;0.00530580105260015;0.00487645762041211;0.00242888135835528;0.0853179320693016;58.6248703002930;23.9661750793457
5;week 25;0.00518526602536440;0.00503693288192153;0.00468228710815311;0.00201648985967040;0.0749689564108849;60.0636062622070;24.4876728057861
5;week 26;0.00370489200577140;0.00456690089777112;0.00440965732559562;0.00194357032887638;0.0770107880234718;58.1124153137207;23.7797527313232
5;week 27;0.00285130226984620;0.00298884045332670;0.00330104469321668;0.00200031138956547;0.109446443617344;50.2097015380859;20.9348869323730
5;week 28;0.00328553980216384;0.00460249837487936;0.00432906299829483;0.00220551900565624;0.0870299562811852;52.3635826110840;21.7118453979492
5;week 29;0.00350480596534908;0.00463687488809228;0.00413483288139105;0.00199508364312351;0.0831098034977913;53.1568984985352;21.9966106414795
5;week 30;0.00414209719747305;0.00471518142148852;0.00433514313772321;0.00163205154240131;0.0676270723342896;63.6750564575195;25.8102893829346
5;week 31;0.00462634954601526;0.00506586488336325;0.00447805412113667;0.00172954634763300;0.0686312317848206;62.6918449401856;25.4439945220947
5;week 32;0.00550643028691411;0.00592897692695260;0.00479871453717351;0.00188989599701017;0.0690379291772842;67.4907608032227;27.3172340393066
5;week 33;0.00385345635004342;0.00442317081615329;0.00395621592178941;0.00168063887394965;0.0753019005060196;63.9831619262695;25.9674606323242
5;week 34;NaN;NaN;NaN;NaN;NaN;62.0307121276856;25.2106609344482
5;week 35;0.00212467997334898;0.00284407823346555;0.00280451006256044;0.00125945347826928;0.0838301777839661;59.4833946228027;24.2860012054443
5;week 36;NaN;NaN;NaN;NaN;NaN;61.8850326538086;25.1522827148438
5;week 37;0.00548251345753670;0.00460647791624069;0.00377648184075952;0.00191851262934506;0.0891467854380608;56.2925682067871;23.1281795501709
5;week 38;NaN;NaN;NaN;NaN;NaN;57.7977371215820;23.7330493927002
5;week 39;NaN;NaN;NaN;NaN;NaN;69.2407302856445;27.9104423522949
5;week 40;NaN;NaN;NaN;NaN;NaN;76.5722885131836;30.7901458740234
5;week 41;0.00901282485574484;0.00622864672914147;0.00498880352824926;0.00235217064619064;0.0810339972376823;59.2679176330566;24.2073440551758
5;week 42;NaN;NaN;NaN;NaN;NaN;75.1166458129883;30.2500801086426
5;week 43;NaN;NaN;NaN;NaN;NaN;84.4082336425781;34.0942420959473
5;week 44;NaN;NaN;NaN;NaN;NaN;71.1818084716797;28.7594642639160
5;week 45;NaN;NaN;NaN;NaN;NaN;67.1559906005859;27.1099205017090
5;week 46;0.00774106569588184;0.00901836249977350;0.00629968894645572;0.00279805785976350;0.0758937373757362;74.5204925537109;30.6875076293945
6;week 1;NaN;NaN;NaN;NaN;NaN;70.9437332153320;28.5469741821289
6;week 2;0.00957539025694132;0.00889015942811966;0.00596466800197959;0.00240939320065081;0.0694677382707596;83.7847976684570;33.8209533691406
6;week 3;NaN;NaN;NaN;NaN;NaN;75.2036819458008;30.2680931091309
6;week 4;0.00310800084844232;0.00362800084985793;0.00247600092552602;0.000862338580191135;0.0724100619554520;74.8642120361328;30.0624389648438
6;week 5;0.00573421875014901;0.00503368582576513;0.00403330801054835;0.00158150377683342;0.0704876184463501;65.1963500976563;26.3844432830811
6;week 6;0.00305483327247202;0.00387648586183786;0.00334303290583193;0.00140319054480642;0.0774648264050484;61.8810920715332;25.1609420776367
6;week 7;0.00342005398124456;0.00406301580369473;0.00328346458263695;0.00137294188607484;0.0779803842306137;58.2548637390137;23.8546810150147
6;week 8;0.00301965768449008;0.00286224135197699;0.00270525761879981;0.00158191879745573;0.104933448135853;49.7716407775879;20.7996158599854
6;week 9;0.00583436992019415;0.00540154194459319;0.00425212224945426;0.00177473190706223;0.0732233747839928;66.2286300659180;26.7631378173828
6;week 10;0.00442965049296618;0.00430955132469535;0.00386467017233372;0.00186407251749188;0.0840808749198914;65.6314926147461;26.6654148101807
